"","building_code","city_code","season","ground_max","roof_max","gr","sqrtgr","logground","measurement.x","wind_avg","measurement.y","temp_avg","City","Province","Type","Bld_Type","Name","Roof_Type","Slope","Size","Eave_Height","Material","Exposure","Heated","Insulated","Parapet","order","lat","long","roofflat","measurement.x.x","winter_wind","measurement.y.y","above_freeze","measurement.x.x.x","winter_wind_all","start_date.x","end_date.x","measurement.y.y.y","above_freeze_all","start_date.y","end_date.y","measurement","winter_wind_3month","start_date.x.x","end_date.x.x","winter_wind_snow","start_date.y.y","end_date.y.y","logsize","est_wind","est_wind_avg","est_temp_avg","slope15","exposed","sheltered","slope_1_15"
"40","dvon01","dvon",11,0.35029320627672,0.3653875340892,1.04309055254859,1.02131804671639,-1.04898474298126,"wind",8.66563351746857,"temp",-3.67270074976191,"Downsview","ON","C",1,"US Depot","Flat",0,2113.72996608,22,NA,2,0,0,0,81,43.75,-79.5,1,"wind",0.970149253731343,"temp",0.385416666666667,"wind",0.986301369863014,1958-12-02,1967-04-27,"temp",0.26890756302521,1958-12-03,1967-04-27,"wind",0.990654205607477,1958-12-02,1967-02-27,1,1958-12-02,1967-03-25,7.65620942226368,0.389842049328215,4.11039127751855,1.58453398675925,0,1,0,0
"41","dvon02","dvon",3,0.26353802741868,0.11917042618068,0.452194422747785,0.672454030211572,-1.33355760483393,"wind",8.66563351746857,"temp",-3.67270074976191,"Downsview","ON","C",3,"ME Garage","Flat",0,2425.88418048,21,NA,2,0,0,0,82,43.75,-79.5,1,"wind",0.991379310344828,"temp",0.207317073170732,"wind",0.986301369863014,1958-12-02,1967-04-27,"temp",0.26890756302521,1958-12-03,1967-04-27,"wind",0.990654205607477,1958-12-02,1967-02-27,1,1958-12-02,1967-03-25,7.79395134742454,0.389842049328215,4.11039127751855,1.58453398675925,0,1,0,0
"42","dvon02","dvon",8,0.7922313253512,0.284587951788,0.359223300923932,0.599352401283195,-0.232901852350393,"wind",8.66563351746857,"temp",-3.67270074976191,"Downsview","ON","C",3,"ME Garage","Flat",0,2425.88418048,21,NA,2,0,0,0,82,43.75,-79.5,1,"wind",1,"temp",0.166666666666667,"wind",0.986301369863014,1958-12-02,1967-04-27,"temp",0.26890756302521,1958-12-03,1967-04-27,"wind",0.990654205607477,1958-12-02,1967-02-27,1,1958-12-02,1967-03-25,7.79395134742454,0.389842049328215,4.11039127751855,1.58453398675925,0,1,0,0
"43","dvon02","dvon",11,0.5402004875064,0.2674020187818,0.495005141546882,0.703566017902287,-0.615814935168642,"wind",8.66563351746857,"temp",-3.67270074976191,"Downsview","ON","C",3,"ME Garage","Flat",0,2425.88418048,21,NA,2,0,0,0,82,43.75,-79.5,1,"wind",0.970149253731343,"temp",0.385416666666667,"wind",0.986301369863014,1958-12-02,1967-04-27,"temp",0.26890756302521,1958-12-03,1967-04-27,"wind",0.990654205607477,1958-12-02,1967-02-27,1,1958-12-02,1967-03-25,7.79395134742454,0.389842049328215,4.11039127751855,1.58453398675925,0,1,0,0
"44","edab01","edab",3,0.6206269199004,0.12933060460236,0.20838703648742,0.456494289654778,-0.477025150692379,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",1,"Administration Building","Flat",0,316.24194816,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.784810126582278,"temp",0.0675675675675676,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.865606936416185,1958-11-26,1967-03-28,5.75650757935397,0.233466218033906,3.50586331785979,-4.91053825705092,0,1,0,0
"45","edab01","edab",4,0.6123773697048,0.14728335045984,0.240510766312019,0.4904189701796,-0.490406569335356,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",1,"Administration Building","Flat",0,316.24194816,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.992307692307692,"temp",0.0879120879120879,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.865606936416185,1958-11-26,1967-03-28,5.75650757935397,0.233466218033906,3.50586331785979,-4.91053825705092,0,1,0,0
"46","edab01","edab",5,0.5680558950948,0.1267234604622,0.223082731041902,0.472316346363221,-0.565535458245581,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",1,"Administration Building","Flat",0,316.24194816,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.903225806451613,"temp",0.177777777777778,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.865606936416185,1958-11-26,1967-03-28,5.75650757935397,0.233466218033906,3.50586331785979,-4.91053825705092,0,1,0,0
"47","edab01","edab",6,1.3617851567796,0.11917834625088,0.0875162617668101,0.295831475280792,0.308796454300762,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",1,"Administration Building","Flat",0,316.24194816,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.6,"temp",0.220183486238532,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.865606936416185,1958-11-26,1967-03-28,5.75650757935397,0.233466218033906,3.50586331785979,-4.91053825705092,0,1,0,0
"48","edab01","edab",7,0.30727625592636,0.12384039321864,0.40302623723819,0.634843474596841,-1.18000807958537,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",1,"Administration Building","Flat",0,316.24194816,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.906542056074766,"temp",0.235955056179775,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.865606936416185,1958-11-26,1967-03-28,5.75650757935397,0.233466218033906,3.50586331785979,-4.91053825705092,0,1,0,0
"49","edab01","edab",8,0.31872720972204,0.25600367016756,0.803206197521759,0.896217717701318,-1.14341968397692,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",1,"Administration Building","Flat",0,316.24194816,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.959558823529412,"temp",0.104972375690608,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.865606936416185,1958-11-26,1967-03-28,5.75650757935397,0.233466218033906,3.50586331785979,-4.91053825705092,0,1,0,0
"50","edab01","edab",9,1.126250714106,0.1718451159264,0.152581582212632,0.390616925148709,0.118894163996591,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",1,"Administration Building","Flat",0,316.24194816,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.931297709923664,"temp",0.178217821782178,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.865606936416185,1958-11-26,1967-03-28,5.75650757935397,0.233466218033906,3.50586331785979,-4.91053825705092,0,1,0,0
"51","edab01","edab",10,0.9604375129188,0.30534007931532,0.317917693976136,0.563841905126017,-0.0403663557156328,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",1,"Administration Building","Flat",0,316.24194816,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.905172413793103,"temp",0.0674846625766871,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.865606936416185,1958-11-26,1967-03-28,5.75650757935397,0.233466218033906,3.50586331785979,-4.91053825705092,0,1,0,0
"52","edab01","edab",11,0.6061118010444,0.14089578236244,0.232458404735992,0.482139403840831,-0.500690819756764,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",1,"Administration Building","Flat",0,316.24194816,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.935779816513762,"temp",0.0476190476190476,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.865606936416185,1958-11-26,1967-03-28,5.75650757935397,0.233466218033906,3.50586331785979,-4.91053825705092,0,1,0,0
"53","edab02","edab",3,0.6105730798944,0.26726668088652,0.437730862508292,0.661612320402433,-0.493357287608716,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,34.18831872,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.784810126582278,"temp",0.0675675675675676,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.874818049490539,1958-11-29,1967-03-28,3.53188402782964,0.233466218033906,3.50586331785979,-4.91053825705092,1,0,1,1
"54","edab02","edab",4,0.4633378348536,0.09790621266888,0.211306319717696,0.459680671464111,-0.769298826061338,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,34.18831872,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.992307692307692,"temp",0.0879120879120879,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.874818049490539,1958-11-29,1967-03-28,3.53188402782964,0.233466218033906,3.50586331785979,-4.91053825705092,1,0,1,1
"55","edab02","edab",5,0.5840926695576,0.161321813478,0.27619215560467,0.525539870613706,-0.537695627993053,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,34.18831872,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.903225806451613,"temp",0.177777777777778,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.874818049490539,1958-11-29,1967-03-28,3.53188402782964,0.233466218033906,3.50586331785979,-4.91053825705092,1,0,1,1
"56","edab02","edab",6,1.2805366109004,0.25612079139864,0.200010518417393,0.447225355293495,0.247279217346265,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,34.18831872,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.6,"temp",0.220183486238532,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.874818049490539,1958-11-29,1967-03-28,3.53188402782964,0.233466218033906,3.50586331785979,-4.91053825705092,1,0,1,1
"57","edab02","edab",7,0.3380574242052,0.1862184204468,0.550848486420952,0.742191677682357,-1.08453950383126,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,34.18831872,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.906542056074766,"temp",0.235955056179775,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.874818049490539,1958-11-29,1967-03-28,3.53188402782964,0.233466218033906,3.50586331785979,-4.91053825705092,1,0,1,1
"58","edab02","edab",8,1.3517844664464,1.1462874354792,0.847980919985406,0.920858794813519,0.301425546603447,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,34.18831872,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.959558823529412,"temp",0.104972375690608,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.874818049490539,1958-11-29,1967-03-28,3.53188402782964,0.233466218033906,3.50586331785979,-4.91053825705092,1,0,1,1
"59","edab02","edab",9,1.0866857967,0.44299281755988,0.407654925559109,0.638478602271924,0.0831325108807055,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,34.18831872,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.931297709923664,"temp",0.178217821782178,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.874818049490539,1958-11-29,1967-03-28,3.53188402782964,0.233466218033906,3.50586331785979,-4.91053825705092,1,0,1,1
"60","edab02","edab",10,1.0042487016408,0.22257734289588,0.221635679022756,0.470781986722895,0.00423970139189295,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,34.18831872,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.905172413793103,"temp",0.0674846625766871,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.874818049490539,1958-11-29,1967-03-28,3.53188402782964,0.233466218033906,3.50586331785979,-4.91053825705092,1,0,1,1
"61","edab02","edab",11,0.5754285714492,0.1710444964914,0.29724713887708,0.545203759045258,-0.552640174163148,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,34.18831872,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.935779816513762,"temp",0.0476190476190476,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.874818049490539,1958-11-29,1967-03-28,3.53188402782964,0.233466218033906,3.50586331785979,-4.91053825705092,1,0,1,1
"62","edab03","edab",11,0.9895485782952,0.328305640446,0.331773141457701,0.575997518621131,-0.0105064213646879,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","C",NA,"ME Garage","Flat",0,2425.88418048,21,NA,2,0,0,0,16.25,53.5,-113.5,1,"wind",0.935779816513762,"temp",0.0476190476190476,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.925373134328358,1966-11-04,1967-03-24,7.79395134742454,0.233466218033906,3.50586331785979,-4.91053825705092,0,1,0,0
"63","edab04","edab",11,0.946485629964,0.5806457874,0.613475544707515,0.783246796806418,-0.0549994907364428,"wind",7.69657238003467,"temp",-9.8665458001222,"Edmonton ","AB","C",NA,"Cant Hangar","Flat",0,11850.99049152,53,NA,2,0,0,0,16.75,53.5,-113.5,1,"wind",0.935779816513762,"temp",0.0476190476190476,"wind",0.888305847076462,1958-11-16,1967-04-27,"temp",0.128309572301426,1958-11-15,1967-04-29,"wind",0.873076923076923,1958-12-01,1967-02-26,0.926470588235294,1966-11-02,1967-03-25,9.38016672885246,0.233466218033906,3.50586331785979,-4.91053825705092,0,1,0,0
"64","fcmb01","fcmb",2,1.5611750999712,0.10534388957064,0.067477305763193,0.259763942384606,0.445438806908892,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",1,"G-22","Gable",17,17.83738368,8,NA,NA,1,1,0,24,58.75,-94,0,"wind",0.992125984251969,"temp",0.0392156862745098,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.962633451957295,1957-11-08,1962-05-29,2.88129646168849,0.745298384275657,6.6682924269626,-15.179054021075,1,NA,NA,1
"65","fcmb01","fcmb",3,1.4922345686976,0.0786832810344,0.0527284936865345,0.229626857502633,0.400274707049911,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",1,"G-22","Gable",17,17.83738368,8,NA,NA,1,1,0,24,58.75,-94,0,"wind",1,"temp",0,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.962633451957295,1957-11-08,1962-05-29,2.88129646168849,0.745298384275657,6.6682924269626,-15.179054021075,1,NA,NA,1
"66","fcmb01","fcmb",4,1.5969931617528,0.14224277536812,0.0890691198777581,0.298444500498431,0.468122587290583,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",1,"G-22","Gable",17,17.83738368,8,NA,NA,1,1,0,24,58.75,-94,0,"wind",0.975609756097561,"temp",0,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.962633451957295,1957-11-08,1962-05-29,2.88129646168849,0.745298384275657,6.6682924269626,-15.179054021075,1,NA,NA,1
"67","fcmb01","fcmb",5,1.6792647342156,0.20976048924012,0.124912102878228,0.353429063431728,0.518356039409862,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",1,"G-22","Gable",17,17.83738368,8,NA,NA,1,1,0,24,58.75,-94,0,"wind",1,"temp",0.043859649122807,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.962633451957295,1957-11-08,1962-05-29,2.88129646168849,0.745298384275657,6.6682924269626,-15.179054021075,1,NA,NA,1
"68","fcmb01","fcmb",6,1.6969204837368,0.605337472278,0.356727070053974,0.597266330922792,0.528815128193042,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",1,"G-22","Gable",17,17.83738368,8,NA,NA,1,1,0,24,58.75,-94,0,"wind",0.8625,"temp",0.0186915887850467,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.962633451957295,1957-11-08,1962-05-29,2.88129646168849,0.745298384275657,6.6682924269626,-15.179054021075,1,NA,NA,1
"69","fcmb02","fcmb",2,1.4273750648052,0,0,0,0.355837138441338,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",2,"F-2","Flat",0,1456.255152,57,NA,NA,1,1,0,25,58.75,-94,1,"wind",0.992125984251969,"temp",0.0392156862745098,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.966159052453469,1957-11-02,1962-05-28,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"70","fcmb02","fcmb",3,1.5135683281488,0,0,0,0.414469994247712,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",2,"F-2","Flat",0,1456.255152,57,NA,NA,1,1,0,25,58.75,-94,1,"wind",1,"temp",0,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.966159052453469,1957-11-02,1962-05-28,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"71","fcmb02","fcmb",4,1.6153977922992,0,0,0,0.479581237366217,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",2,"F-2","Flat",0,1456.255152,57,NA,NA,1,1,0,25,58.75,-94,1,"wind",0.975609756097561,"temp",0,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.966159052453469,1957-11-02,1962-05-28,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"72","fcmb02","fcmb",5,1.6915064254452,0,0,0,0.525619507898393,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",2,"F-2","Flat",0,1456.255152,57,NA,NA,1,1,0,25,58.75,-94,1,"wind",1,"temp",0.043859649122807,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.966159052453469,1957-11-02,1962-05-28,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"73","fcmb02","fcmb",6,1.7410909089168,0,0,0,0.554511875917247,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",2,"F-2","Flat",0,1456.255152,57,NA,NA,1,1,0,25,58.75,-94,1,"wind",0.8625,"temp",0.0186915887850467,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.966159052453469,1957-11-02,1962-05-28,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"74","fcmb03","fcmb",3,1.4824716791724,0.41586497362368,0.280521361363098,0.529642673283695,0.393710748282245,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",3,"J-54","Flat",0,1456.255152,57,NA,NA,1,1,0,26,58.75,-94,1,"wind",1,"temp",0,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.955156950672646,1958-12-06,1962-05-29,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"75","fcmb03","fcmb",4,1.6197059097324,0.506103878826,0.31246652604337,0.558987053556136,0.482244595562198,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",3,"J-54","Flat",0,1456.255152,57,NA,NA,1,1,0,26,58.75,-94,1,"wind",0.975609756097561,"temp",0,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.955156950672646,1958-12-06,1962-05-29,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"76","fcmb03","fcmb",5,1.6640624377692,1.1604291765192,0.697347136850731,0.835073132636137,0.509261864392895,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",3,"J-54","Flat",0,1456.255152,57,NA,NA,1,1,0,26,58.75,-94,1,"wind",1,"temp",0.043859649122807,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.955156950672646,1958-12-06,1962-05-29,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"77","fcmb03","fcmb",6,1.716832482498,0.9564160180932,0.557081735022633,0.746379082653468,0.54048101308926,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",3,"J-54","Flat",0,1456.255152,57,NA,NA,1,1,0,26,58.75,-94,1,"wind",0.8625,"temp",0.0186915887850467,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.955156950672646,1958-12-06,1962-05-29,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"78","fcmb04","fcmb",3,1.5376383151668,1.077469792056,0.700730322227382,0.837096363764281,0.430247677736378,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",4,"J-165","Flat",0,1456.255152,57,NA,NA,1,1,0,27,58.75,-94,1,"wind",1,"temp",0,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.955257270693512,1958-12-02,1962-05-29,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"79","fcmb04","fcmb",4,1.6307998618212,0.8952189142932,0.548944683680229,0.740908012968026,0.489070607232273,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",4,"J-165","Flat",0,1456.255152,57,NA,NA,1,1,0,27,58.75,-94,1,"wind",0.975609756097561,"temp",0,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.955257270693512,1958-12-02,1962-05-29,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"80","fcmb04","fcmb",5,1.6771731165252,1.08628405956,0.64768749800294,0.804790344128792,0.517109707403037,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",4,"J-165","Flat",0,1456.255152,57,NA,NA,1,1,0,27,58.75,-94,1,"wind",1,"temp",0.043859649122807,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.955257270693512,1958-12-02,1962-05-29,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"81","fcmb04","fcmb",6,1.7848124997948,1.98574104141,1.11257683461893,1.0547875779601,0.579313367582526,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",4,"J-165","Flat",0,1456.255152,57,NA,NA,1,1,0,27,58.75,-94,1,"wind",0.8625,"temp",0.0186915887850467,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.955257270693512,1958-12-02,1962-05-29,7.28362345516183,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
"82","fcmb05","fcmb",3,1.5248468696076,0.26860357781964,0.176151181586359,0.41970368307457,0.421893991645549,"wind",13.9747307813012,"temp",-18.0224310883385,"Fort Churchill","MB","A",5,"E-31","Flat",0,557.41824,20,NA,NA,1,1,0,28,58.75,-94,1,"wind",1,"temp",0,"wind",0.974813432835821,1957-11-02,1962-05-29,"temp",0.023778071334214,1957-11-02,1962-05-30,"wind",0.982238010657194,1957-12-02,1962-02-28,0.957110609480813,1958-12-02,1962-05-29,6.3233158378709,0.745298384275657,6.6682924269626,-15.179054021075,0,NA,NA,0
