"","X","CLUST","NAME","STATE","TIER","ECO3","LATITUDE","LONGITUDE","ELEVATION","PPTWT","logPPTWT","MCMT","MWMT","TD","MAT","ELEVATION_PRISM","medMax","PROP_ZERO","LOCATION","SCALE","SHAPE","EVENT10","EVENT15","EVENT20","EVENT30","EVENT50","RT_I","RT_II","RT_III","RT_IV","RATIO","rawDiff","w2","est_wind_avg","est_temp_avg"
"2935",2935,"8.1.6.0180","S HAVEN","MI",1,"8.1.6",42.5,-86.25,179.8,166.751384981885,5.11650399049968,-2.98675201918024,21.6158245652103,24.6025763982333,9.50184804352148,180.145600835028,0.507717732367017,0,0.430711061900344,0.188873072323559,0.147411153939144,20,22,24,26,30,48,66,78,91,2.2,36,0.666376351744435,5.83217304354759,3.02222055782164
"2936",2936,"8.1.6.0182","THREE RIVERS","MI",1,"8.1.6",42,-85.75,246.9,166.500355992137,5.11499744750913,-4.33864000815694,22.2664323720652,26.6050724908483,9.41864004248917,245.507199328987,0.361128577786256,0,0.327029176643552,0.139821355837847,0.134448230309064,15,16,17,19,22,35,46,54,63,2.09090909090909,24,0.353584576472422,3.92644845911749,2.9903501353358
"2937",2937,"8.1.6.0188","WEBBERVILLE","MI",1,"8.1.6",42.75,-84.25,271.1,140.830012416642,4.947553453205,-5.14784234213241,21.4798195399451,26.6276618054289,8.63095765698943,270.335751971224,0.529583533742129,0,0.436451440388463,0.217705741295894,0.0165860678452854,20,22,23,25,27,38,47,52,57,1.74074074074074,20,0.327119768406824,3.81927462497406,2.50009565570298
"2938",2938,"8.1.6.0192","FLINT BISHOP INTL AP","MI",1,"8.1.6",43,-83.75,234.7,132.440964545995,4.88613699554285,-5.15999984741211,21.5900401543802,26.7500400017923,8.6007574492562,233.984287656368,0.363623383155996,0,0.296414838227483,0.163891472959046,0.0503109246066882,14,16,17,19,21,31,39,44,48,1.85714285714286,18,0.330556249489056,3.83146233539021,2.32624982734757
"2939",2939,"8.1.6.0194","LANSING CAPITAL CITY AP","MI",1,"8.1.6",42.75,-84.5,256.3,137.686764171466,4.92498128035557,-5.12702356706002,21.4829760896172,26.6100006103516,8.61491272857792,257.315056035079,0.427218301111147,0.0447761194029851,0.388041553793628,0.209438056773318,0.0723895815225959,19,21,22,25,28,41,52,59,68,1.85714285714286,24,0.332082988743068,3.83292435148432,2.50416192626983
"2940",2940,"8.1.6.0195","MUSKEGON CO AP","MI",1,"8.1.6",43.25,-86.25,190.5,161.589668522817,5.08506021163492,-3.83726920570274,21.4670746950891,25.3043440741052,8.95339988359248,188.73628839481,0.671028464842703,0.0175438596491228,0.550729044081467,0.282129121718304,0.0982804439459235,26,29,32,35,39,60,79,92,107,2.02564102564103,40,0.424375019011877,4.25354035990128,2.53748798479671
"2941",2941,"8.1.6.0196","SOUTH BEND MICHIANA RGNL AP","IN",1,"8.1.6",41.75,-86.25,235.6,179.446602761511,5.18987768602133,-4.24594928197687,22.6526905007932,26.8986398476199,9.83568722057486,236.269056128165,0.412896424036294,0,0.364077632487445,0.182194413511286,0.118655435150007,17,20,21,23,26,41,55,64,75,2.11538461538462,29,0.350717483274301,3.91464986271301,3.3733991549268
"2942",2942,"8.1.7.0022","MARBLEHEAD 0.8 SW","MA",1,"8.1.7",42.5,-70.75,18.6,277.326193208111,5.62519369304979,-2.03984971775271,21.9083618423589,23.9482108319966,9.9998560002774,15.5503673101883,0.582697338054964,0,0.449451263402861,0.241049513051246,0.100642214727888,22,25,27,30,33,51,68,78,90,2.06060606060606,35,0.729034006543888,6.41331873987292,4.45972908951791
"2943",2943,"8.1.7.0024","SUNDERLAND 1.3 SE","MA",1,"8.1.7",42.5,-72.5,59.45,258.017975254519,5.55302895065595,-4.81982380449888,21.8109193882099,26.6307433209054,8.9287293034935,69.5354047170749,0.676140274820006,0,0.564363862982351,0.275036159371414,0,25,27,29,31,34,45,56,62,69,1.64705882352941,22,0.18322720071979,3.08625757803858,2.73840042671054
"2944",2944,"8.1.7.0028","MAYNARD 0.7 ESE","MA",1,"8.1.7",42.5,-71.5,63.1,285.675014086274,5.65485451327315,-3.98580044076339,22.0512133500357,26.0370133628767,9.3424263717656,64.1083574701017,0.723560606675405,0,0.592255688430708,0.373984942208437,0,30,33,36,39,43,58,73,81,91,1.69767441860465,30,0.228219931053429,3.41302061263521,3.63900137676109
"2945",2945,"8.1.7.0035","ABINGTON 1.2 NNE","MA",1,"8.1.7",42.25,-71,46.95,311.452984316978,5.74124753898446,-2.49117536261036,22.3757276894803,24.8669034722949,10.099300324499,45.752152005299,0.633016525947139,0,0.465273767332482,0.312937883268012,0.0957089632928211,26,30,32,36,41,63,85,97,113,2.07317073170732,44,0.452183781395738,4.40908727091917,4.51939414216127
"2946",2946,"8.1.7.0036","BOSTON 0.5 WSW","MA",1,"8.1.7",42.25,-71,9.6,294.134659446736,5.68403740393608,-2.31321832422075,22.5816075845964,24.8948254969633,10.2912930059472,8.48992227465858,0.456670834674217,0,0.406037818843778,0.198702981354329,0.113727464305342,19,21,23,26,29,45,59,68,80,2.03448275862069,30,0.452183781395738,4.40908727091917,4.51939414216127
"2947",2947,"8.1.7.0057","KENNEBUNK 4.0 ESE","ME",1,"8.1.7",43.25,-70.5,5.95,286.154646712028,5.65653238717051,-4.78261564400227,19.8135686834339,24.5961840265633,7.969152515946,6.31206531756005,0.650040286760954,0,0.630361488478507,0.337758631813811,0.0698240189570194,30,34,36,40,45,66,85,97,112,1.88888888888889,40,0.583763789551833,5.20556044925657,3.57425197453978
"2948",2948,"8.1.7.0065","GREENLAND 1.5 SSE","NH",1,"8.1.7",43,-70.75,27.75,289.918661645793,5.66960039706157,-4.44305123602903,21.2729169662725,25.7159676377949,8.74563985490286,25.1177435804683,0.636607854931737,0,0.616369692332822,0.36241472700265,0.0690593111831454,31,35,38,42,47,70,91,103,118,1.93617021276596,44,0.530541034046469,4.80864916224084,3.45993871120316
"2949",2949,"8.1.7.0082","NISKAYUNA 2.0 N","NY",1,"8.1.7",42.75,-74,75,203.036201913895,5.31338372889309,-5.17393499304939,21.9733119230803,27.1472464403833,8.95224829431343,90.2326881107226,0.781527546470776,0,0.709558182657608,0.313849052530503,0.0183264371525445,30,33,35,38,41,56,70,77,86,1.70731707317073,29,0.193551893868099,3.10185677036333,2.24153534757573
"2950",2950,"8.1.7.0097","MANVILLE 0.2 NE","RI",1,"8.1.7",42,-71.5,39.6,303.270065141388,5.71462357426855,-2.84308747326515,22.3679903079479,25.2110779901611,10.0393576961913,53.8168580590866,0.694602437746654,0,0.557961061697811,0.282587103511169,0.0258800260468218,25,28,30,33,36,49,61,70,77,1.69444444444444,25,0.266663341964725,3.60035307702943,4.2403920017498
"2951",2951,"8.1.7.0098","WEST GLOCESTER 3.4 SE","RI",1,"8.1.7",41.75,-71.75,198.1,319.377890681318,5.76637462268086,-3.48297400202933,21.2631345127698,24.7461089138793,9.12746681608131,199.503018485099,0.758293938683753,0,0.644867935461491,0.373437608792938,0,31,34,37,40,44,59,74,83,91,1.68181818181818,30,0.243842297908503,3.50749488811376,4.38910148678832
"2952",2952,"8.1.7.0100","KINGSTON 0.5 NW","RI",1,"8.1.7",41.5,-71.5,43.3,311.759688294315,5.742232659542,-1.72247393671042,21.6071630159922,23.3296368347235,10.0531099062935,40.3746985891629,0.422039097895182,0,0.35043414670455,0.199405252354217,0.0514165867672089,17,19,21,23,25,37,46,52,59,1.84,21,0.477934012627689,4.56892862533012,5.3806647657255
"2953",2953,"8.1.7.0103","BRIDGEPORT","CT",1,"8.1.7",41.25,-73.25,43,258.890014741469,5.55640331800086,-1.26999995491427,23.3099994805384,24.5799999122896,11.189999596617,24.999996182469,0.299872887960908,0.107142857142857,0.282181838874604,0.170909828178804,0.120619062421592,15,17,18,20,23,37,50,59,69,2.17391304347826,27,0.373725466361336,4.07459557070311,5.20932575001473
"2954",2954,"8.1.7.0107","COCKAPONSET RS","CT",1,"8.1.7",41.5,-72.5,48.8,312.33704550032,5.74408287877285,-2.82127608064913,22.2617022285458,25.0829785476135,9.98638356555754,53.2591337630173,0.581836485143618,0,0.515657067972255,0.185223224525077,0.034097633736004,20,22,23,25,27,37,45,50,56,1.66666666666667,18,0.243727358043069,3.51310838788492,4.8334695226373
"2955",2955,"8.1.7.0108","COLCHESTER 2 W","CT",1,"8.1.7",41.5,-72.25,146,295.609905390717,5.68904069795347,-3.30995993396447,21.7201193240334,25.0300787802071,9.48007955367016,165.975998411888,0.604241223768714,0,0.4928693145901,0.259101519710388,0.00823811692825175,23,25,27,29,32,43,53,59,65,1.65625,21,0.268174857458454,3.63698460866504,4.80712238176
"2956",2956,"8.1.7.0111","DANBURY","CT",1,"8.1.7",41.5,-73.5,123.4,275.129804942937,5.61724300427545,-2.94044002209341,22.4395605671277,25.3800010612902,10.1295601489135,111.055995480121,0.535846902751699,0,0.479748992096916,0.224168214923526,0.0743308003624586,21,24,26,28,31,45,58,66,75,1.87096774193548,27,0.209797982174464,3.33282362562124,4.00209462629681
"2957",2957,"8.1.7.0113","GREENWICH","CT",1,"8.1.7",41,-73.75,126.2,263.146922304857,5.57271185160144,-1.654507991033,23.1812884216102,24.8357969578588,11.096046344177,115.454201491109,0.39695429705278,0,0.373609915376006,0.180838300925801,0.0953587075388733,17,19,21,23,26,39,50,57,65,1.92307692307692,24,0.227320100116543,3.38793418037347,5.54711508649297
"2958",2958,"8.1.7.0114","GROTON","CT",1,"8.1.7",41.25,-72,12.2,254.543696530554,5.53947251685397,-1.30944176679846,21.8187602839044,23.1282026163936,10.3711984561161,8.29164753973861,0.30093342280345,0,0.262535536929046,0.153333330053001,0.100184819934737,14,15,17,18,21,33,42,49,55,2,21,0.711735578778563,6.14570252850956,5.8652230994287
"2959",2959,"8.1.7.0118","MANSFIELD HOLLOW LAKE","CT",1,"8.1.7",41.75,-72.25,76.2,292.827866703576,5.67958495072643,-3.05343129974314,22.0014762803045,25.0549071854322,9.82147618991121,77.3234877851223,0.547750844628278,0,0.45144860497401,0.226536525392589,0,20,22,23,25,28,38,47,51,56,1.67857142857143,19,0.232484855851951,3.4479248717307,4.11943616767098
"2960",2960,"8.1.7.0119","MIDDLETOWN 4 W","CT",1,"8.1.7",41.5,-72.75,112.5,282.273659112423,5.64287702276719,-3.07003992185697,22.3300399334646,25.4000796178567,9.9200400828248,121.999998061366,0.619811187474692,0,0.506251138074106,0.284798173288513,0.0362854062440527,25,27,29,32,36,50,63,71,79,1.75,27,0.240140237543894,3.49138138843088,4.8409696168253
"2961",2961,"8.1.7.0120","MT CARMEL","CT",1,"8.1.7",41.5,-73,54.9,283.114868478622,5.64585271097404,-2.3553247483183,22.981265527383,25.3365901585136,10.5628353981156,42.7304907498628,0.41500435215746,0,0.353572569078017,0.15424729089595,0.0948112811405222,15,17,18,20,23,34,44,50,57,1.91304347826087,21,0.262363866644993,3.60499840222529,4.66347865527041
"2962",2962,"8.1.7.0122","NEW LONDON","CT",1,"8.1.7",41.25,-72,18.3,260.989989992009,5.56448205406618,-1.33000006820687,21.7600002617391,23.0900002107365,10.3400001600661,3.00000069530781,0.350606396315623,0,0.342217881850209,0.156667464724037,0.0894139048782187,15,17,18,20,22,34,43,49,56,1.95454545454545,21,0.711735578778563,6.14570252850956,5.8652230994287
"2963",2963,"8.1.7.0124","NORWICH PUB UTILITY PLT","CT",1,"8.1.7",41.5,-72,6.1,310.031663995526,5.73667443418411,-2.04266243676906,22.7450421105507,24.7877044629314,10.6580018751304,21.5008028966933,0.479074396638999,0.0256410256410256,0.402147499913998,0.221050389635022,0.0308644821168697,19,21,23,25,27,38,48,54,60,1.77777777777778,21,0.276464522887448,3.66674508217043,4.94772377399585
"2964",2964,"8.1.7.0131","STAMFORD 5 N","CT",1,"8.1.7",41,-73.5,57.9,279.986298695664,5.63474066874221,-1.48857196092387,23.2744119427423,24.7629843589026,11.2008081588257,66.2887978835672,0.478365123036179,0,0.401271033515119,0.192034772758263,0.0662471325228183,18,20,22,24,26,38,48,55,62,1.84615384615385,22,0.299412162277775,3.71815151819734,5.71805484687519
"2965",2965,"8.1.7.0132","STORRS","CT",1,"8.1.7",41.75,-72.25,202.7,285.73236640168,5.6550555908904,-3.75987197646021,21.2784482284589,25.0383208736354,9.11440007731244,184.727996781999,0.569564520509235,0.0379746835443038,0.473658784774213,0.233936222143452,0,21,23,24,26,29,39,48,53,58,1.6551724137931,19,0.232484855851951,3.4479248717307,4.11943616767098
"2966",2966,"8.1.7.0135","WATERBURY","CT",1,"8.1.7",41.5,-73,103.9,276.315180832607,5.62154216638305,-3.25033872897832,22.1846021626385,25.4349408878038,9.8697010755694,135.049793487203,0.483654466323872,0,0.409832960650681,0.202357645118759,0.0821445395458013,19,21,23,25,28,41,53,61,69,1.89285714285714,25,0.262363866644993,3.60499840222529,4.66347865527041
"2967",2967,"8.1.7.0137","WESTBROOK","CT",1,"8.1.7",41.25,-72.5,11.9,286.429752698677,5.65749331481188,-1.23000002546877,22.6698400627463,23.8998396113779,10.8099204104478,30.9959997538258,0.389858690273733,0,0.306841821585702,0.194897873561078,0.0985634096971189,17,19,20,23,26,40,52,60,70,2,26,0.656049668290281,5.72171757431467,5.62311970663899
"2968",2968,"8.1.7.0138","W THOMPSON LAKE","CT",1,"8.1.7",42,-72,109.7,289.530713543243,5.66826138307223,-3.75674174096153,21.5786550260587,25.3353967120578,9.22516368097942,107.30838031587,0.633966020919599,0,0.518171375775694,0.290770025481372,0,24,27,29,31,35,46,57,64,71,1.62857142857143,22,0.273231174202024,3.65332021982424,3.41728193955038
"2969",2969,"8.1.7.0139","WOODBURY","CT",1,"8.1.7",41.5,-73.25,198.1,253.877895470457,5.53685342493825,-3.50323289240602,21.8427963734648,25.3460293744216,9.5990034948374,156.735768079714,0.599738082393605,0,0.485825527315979,0.217745932418238,0.0651785268569936,21,23,25,27,30,43,55,62,71,1.83333333333333,25,0.253221485274351,3.5521218696586,4.2812398223175
"2970",2970,"8.1.7.0146","SANFORD 2 NNW","ME",1,"8.1.7",43.5,-70.75,85.3,294.927755623362,5.68673043015586,-6.01594454186907,20.9646393084236,26.980583872601,7.96000003814697,93.00643180236,1.4606660148735,0,1.21813452702824,0.569907341087799,0,52,57,61,66,72,98,121,134,149,1.68055555555556,49,0.237903099316143,3.43651285908866,1.90186226864006
"2971",2971,"8.1.7.0147","WEST BUXTON 2 NNW","ME",1,"8.1.7",43.75,-70.5,67.1,281.473299627041,5.64003759273318,-6.89476482586829,20.4196067016286,27.3143708478093,7.3024211393877,72.4823658800495,1.79074982578348,0,1.42828183714682,0.629070507583177,0,59,65,69,74,81,111,136,150,164,1.67901234567901,55,0.220219029890473,3.36461233482933,1.75192861538574
"2972",2972,"8.1.7.0148","AMHERST","MA",1,"8.1.7",42.5,-72.5,44.2,252.339501587986,5.53077540933709,-4.30659996178563,22.1583601124712,26.4649601534118,9.32838003456611,48.9960017342666,0.634658330251959,0,0.536184964112626,0.251823573109054,0,23,25,27,29,32,42,52,57,64,1.625,20,0.18322720071979,3.08625757803858,2.73840042671054
"2973",2973,"8.1.7.0150","BARRE FALLS DAM","MA",1,"8.1.7",42.5,-72,251.5,266.979183692091,5.58717069166089,-5.65125203337423,20.6327557327133,26.2840082196553,7.92814800159454,253.075200768734,0.949248442855099,0,0.772523449461272,0.377081134490919,0,34,37,40,43,47,62,78,87,95,1.65957446808511,31,0.263769805622572,3.54232656990158,2.49552145848759
"2974",2974,"8.1.7.0151","BEDFORD HANSCOM FLD","MA",1,"8.1.7",42.5,-71.25,44.65,283.165996943397,5.64603245363951,-3.68043589950895,22.0769719344152,25.7574076661691,9.480391535564,38.0591998337505,0.749118729663068,0,0.643582532082471,0.3255589524349,0.001133993905881,29,32,34,36,40,54,67,74,81,1.675,27,0.265876962025677,3.57307746002944,3.89784780107124
"2975",2975,"8.1.7.0153","BLUE HILL","MA",1,"8.1.7",42.25,-71,190.5,317.001519008345,5.75890656569023,-2.92865026361222,22.2330322566351,25.1616828240499,9.86009975331725,99.6293131400546,0.797280645,0,0.651250858472054,0.329893098907094,0.0414661356491627,30,33,35,39,43,60,76,86,97,1.76744186046512,33,0.452183781395738,4.40908727091917,4.51939414216127
"2976",2976,"8.1.7.0155","BROCKTON","MA",1,"8.1.7",42,-71,22.9,309.025563009765,5.7334240016629,-2.42311207355971,22.2268034681097,24.6499156158653,9.94999980926514,21.0392003620116,0.669254600530954,0,0.563029887047419,0.281812690443257,0.0819204351196538,26,29,32,35,39,57,75,86,100,1.92307692307692,36,0.307267703384304,3.77333352745544,4.77072526839277
"2977",2977,"8.1.7.0156","BUFFUMVILLE LAKE","MA",1,"8.1.7",42,-72,158.5,276.45053456803,5.62203190647001,-4.27968020862389,21.4988560371009,25.778536722562,8.94700786417775,152.72159924002,0.864195510374335,0,0.716620191527644,0.37874683768206,0,33,36,38,42,46,61,77,86,95,1.67391304347826,31,0.273231174202024,3.65332021982424,3.41728193955038
"2978",2978,"8.1.7.0162","E BRIMFIELD LAKE","MA",1,"8.1.7",42,-72.25,213.4,287.811542455312,5.66230589947015,-4.67426189983146,21.2253378409962,25.8995995927333,8.60329797253679,205.480883766384,0.777488904531771,0,0.676973238872256,0.334941049937634,0,30,33,35,38,41,55,69,76,84,1.68292682926829,28,0.225181178432167,3.40070507456962,3.61767147800219
"2979",2979,"8.1.7.0165","FALL RIVER","MA",1,"8.1.7",41.75,-71.25,57.9,300.00804993634,5.70380930741733,-1.43035932410611,23.05956089016,24.4899205642814,10.9495607478897,58.9521411300845,0.45426442264141,0,0.398881532615952,0.19372719553598,0.0890959008833732,18,21,22,24,27,40,52,60,69,1.92592592592593,25,0.329501251932082,3.87724469904817,4.91935656377052
"2980",2980,"8.1.7.0166","FITCHBURG 4 SE","MA",1,"8.1.7",42.5,-71.75,100.9,263.899993872659,5.57557022029086,-4.53000026531067,22.0300006134996,26.560001355647,9.07999987665701,111.000008405068,0.845023380173758,0,0.745382230685686,0.357004647105981,0,32,36,38,41,45,60,74,82,91,1.64444444444444,29,0.275215089679022,3.62634137999295,2.90338921992378
"2981",2981,"8.1.7.0169","GREENFIELD","MA",1,"8.1.7",42.5,-72.5,42.1666666666667,281.230364804521,5.63917057745537,-5.14417934930769,21.8135524539861,26.9577321732507,8.7333420700057,54.6324429006024,0.916123880028214,0,0.734908571306615,0.313585911913467,0,30,33,35,38,41,54,66,74,81,1.60975609756098,25,0.18322720071979,3.08625757803858,2.73840042671054
"2982",2982,"8.1.7.0170","GROVELAND","MA",1,"8.1.7",42.75,-71,7.6,282.488866318382,5.64363669411284,-3.71618352240967,22.100980640947,25.8171638013379,9.43540518798069,14.8967403792175,0.755750788580055,0,0.654142755740786,0.329111098242722,0.0354486644621827,30,33,35,38,42,59,75,84,94,1.78571428571429,33,0.314472687775553,3.7874638449788,3.60270289904503
"2983",2983,"8.1.7.0173","HINGHAM","MA",1,"8.1.7",42.25,-71,10.7,318.531898444915,5.76372262210068,-1.91701995895271,22.4841203842648,24.401140391378,10.364120019086,8.71000136329456,0.617925026141905,0,0.47907747948328,0.261253539211618,0.0990306924885676,24,27,29,32,36,55,73,83,98,2.02777777777778,37,0.452183781395738,4.40908727091917,4.51939414216127
"2984",2984,"8.1.7.0174","HOLYOKE","MA",1,"8.1.7",42.25,-72.5,29.9,242.559997938327,5.49124909395436,-3.63000012598492,22.6800002993456,26.3100013790045,9.98999976282281,26.0000005713956,0.658544346494537,0,0.576299488103139,0.26400069425722,0,24,27,28,31,34,45,55,61,67,1.61764705882353,21,0.174755542912658,3.08199319873198,3.43482225731037
"2985",2985,"8.1.7.0176","JAMAICA PLAIN","MA",1,"8.1.7",42.25,-71,29,304.78479511996,5.71960593779117,-2.76383991120018,22.4537714190154,25.2176120370863,10.0521998999253,37.6515788226429,0.675787872118761,0,0.558560375413082,0.330011663078312,0.057903707125561,28,32,34,37,42,60,79,90,101,1.88095238095238,37,0.452183781395738,4.40908727091917,4.51939414216127
"2986",2986,"8.1.7.0178","LAWRENCE","MA",1,"8.1.7",42.75,-71.25,15.2,271.832186758924,5.60518491545245,-3.82860023537227,22.1316798627468,25.9602800647479,9.41113971619915,14.4799995678468,0.596203584133324,0.12280701754386,0.564430036108571,0.335314364714875,0.0511335651507032,27,31,33,37,41,59,77,86,98,1.8780487804878,36,0.215806539657824,3.32924690404392,3.30218166597638
