"","building_code","city_code","season","ground_max","roof_max","gr","sqrtgr","logground","measurement.x","wind_avg","measurement.y","temp_avg","City","Province","Type","Bld_Type","Name","Roof_Type","Slope","Size","Eave_Height","Material","Exposure","Heated","Insulated","Parapet","order","lat","long","roofflat","measurement.x.x","winter_wind","measurement.y.y","above_freeze","residual"
"53","edab01","edab",6,28.44162817,2.489104976,0.0875162617668101,0.295831475280792,3.34785385259313,"wind",11.0644536142867,"temp",14.24021755978,"Edmonton ","AB","A",1,"Administration Building","Flat",0,3404,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.888305847076462,"temp",0.220183486238532,-0.239848401435499
"54","edab01","edab",7,6.417632747,2.586474378,0.40302623723819,0.634843474596841,1.859049318707,"wind",16.1740873793271,"temp",14.24021755978,"Edmonton ","AB","A",1,"Administration Building","Flat",0,3404,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.888305847076462,"temp",0.235955056179775,-0.0997099306342985
"55","edab01","edab",8,6.656792183,5.346776737,0.803206197521759,0.896217717701318,1.89563771431545,"wind",20.4405874673934,"temp",14.24021755978,"Edmonton ","AB","A",1,"Administration Building","Flat",0,3404,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.888305847076462,"temp",0.104972375690608,0.166551766243815
"56","edab01","edab",9,23.52236245,3.58907928,0.152581582212632,0.390616925148709,3.15795156228896,"wind",16.5026464190534,"temp",14.24021755978,"Edmonton ","AB","A",1,"Administration Building","Flat",0,3404,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.888305847076462,"temp",0.178217821782178,-0.170429974360872
"57","edab01","edab",10,20.05926301,6.377194639,0.317917693976136,0.563841905126017,2.99869104257673,"wind",18.4796112213491,"temp",14.24021755978,"Edmonton ","AB","A",1,"Administration Building","Flat",0,3404,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.888305847076462,"temp",0.0674846625766871,-0.0184789096540967
"58","edab01","edab",11,12.65897663,2.942685513,0.232458404735992,0.482139403840831,2.5383665785356,"wind",15.9847239681009,"temp",14.24021755978,"Edmonton ","AB","A",1,"Administration Building","Flat",0,3404,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.888305847076462,"temp",0.0476190476190476,-0.161671249492238
"59","edab02","edab",3,12.75215288,5.582010879,0.437730862508292,0.661612320402433,2.54570011068365,"wind",14.0610882545063,"temp",14.24021755978,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,368,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.888305847076462,"temp",0.0675675675675676,0.0187812754609059
"60","edab02","edab",4,9.67706422,2.044824826,0.211306319717696,0.459680671464111,2.26975857223103,"wind",21.4547438212923,"temp",14.24021755978,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,368,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.888305847076462,"temp",0.0879120879120879,-0.220010462338541
"61","edab02","edab",5,12.19909502,3.36929435,0.27619215560467,0.525539870613706,2.50136177029931,"wind",15.5290700643306,"temp",14.24021755978,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,368,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.888305847076462,"temp",0.177777777777778,-0.123213860617411
"62","edab02","edab",6,26.74470783,5.349222878,0.200010518417393,0.447225355293495,3.28633661563863,"wind",11.0644536142867,"temp",14.24021755978,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,368,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.888305847076462,"temp",0.220183486238532,-0.096671953395341
"63","edab02","edab",7,7.06051429,3.88927361,0.550848486420952,0.742191677682357,1.9545178944611,"wind",16.1740873793271,"temp",14.24021755978,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,368,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.888305847076462,"temp",0.235955056179775,0.0203909018866934
"64","edab02","edab",8,28.23275828,23.94084034,0.847980919985406,0.920858794813519,3.34048294489581,"wind",20.4405874673934,"temp",14.24021755978,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,368,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.888305847076462,"temp",0.104972375690608,0.384194317104446
"65","edab02","edab",9,22.6960275,9.252147401,0.407654925559109,0.638478602271924,3.12218990917307,"wind",16.5026464190534,"temp",14.24021755978,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,368,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.888305847076462,"temp",0.178217821782178,0.0726546847060401
"66","edab02","edab",10,20.97428366,4.648649601,0.221635679022756,0.470781986722895,3.04329709968426,"wind",18.4796112213491,"temp",14.24021755978,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,368,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.888305847076462,"temp",0.0674846625766871,-0.105580380344171
"67","edab02","edab",11,12.01814059,3.572357905,0.29724713887708,0.545203759045258,2.48641722412922,"wind",15.9847239681009,"temp",14.24021755978,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,368,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.888305847076462,"temp",0.0476190476190476,-0.105546254814809
"68","edab03","edab",11,20.66726354,6.85684295,0.331773141457701,0.575997518621131,3.02855097692768,"wind",15.9847239681009,"temp",14.24021755978,"Edmonton ","AB","C",NA,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,16.25,53.5,-113.5,1,"wind",0.888305847076462,"temp",0.0476190476190476,-0.00233462580606869
"69","edab04","edab",11,19.7678703,12.127105,0.613475544707515,0.783246796806418,2.98405790755592,"wind",15.9847239681009,"temp",14.24021755978,"Edmonton ","AB","C",NA,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,16.75,53.5,-113.5,1,"wind",0.888305847076462,"temp",0.0476190476190476,0.198971297493456
"70","fcmb01","fcmb",2,32.60599624,2.200164778,0.067477305763193,0.259763942384606,3.48449620520126,"wind",24.090047578189,"temp",-0.440375959009247,"Fort Churchill","MB","A",1,"G-22","Gable",17,192,8,NA,NA,1,1,0,24,58.8,-94.1,0,"wind",0.974813432835821,"temp",0.0392156862745098,-0.257663338917553
"71","fcmb01","fcmb",3,31.16613552,1.64334338,0.0527284936865345,0.229626857502633,3.43933210534228,"wind",48.4838618188772,"temp",-0.440375959009247,"Fort Churchill","MB","A",1,"G-22","Gable",17,192,8,NA,NA,1,1,0,24,58.8,-94.1,0,"wind",0.974813432835821,"temp",0,-0.293833414495563
